jd,ra_c,dec_c,tilename,limmag5,filter
2459479.4819444446,268.16326530612247,25.714285714285623,T2111,20.44,L
2459479.4833333334,302.970297029703,-21.42857142857133,T0962,20.44,L
2459479.484722222,3.673469387755102,-25.714285714285623,T0780,20.44,L
2459479.486111111,53.513513513513516,47.14285714285708,T2496,20.44,L
2459479.4875,26.91588785046729,-8.571428571428456,T1196,20.44,L
2459479.488888889,36.66666666666667,4.285714285714164,T1523,20.44,L
2459479.490277778,268.0,34.28571428571421,T2297,20.44,L
2459479.4916666667,49.787234042553195,29.999999999999915,T2149,20.44,L
2459479.4930555555,306.53465346534654,-21.42857142857133,T0963,20.44,L
2459479.4944444443,274.45544554455444,21.42857142857133,T2014,20.44,L
2459479.495833333,276.9230769230769,17.14285714285704,T1913,20.44,L
2459479.4972222224,290.0,-4.285714285714164,T1382,20.44,L
2459479.498611111,287.3394495412844,0.0,T1490,20.44,L
2459479.5,282.61682242990656,8.571428571428456,T1704,20.44,L
2459479.501388889,43.73831775700935,8.571428571428456,T1633,20.44,L
2459479.5027777776,48.46153846153847,17.14285714285704,T1847,20.44,L
2459479.504166667,39.633027522935784,0.0,T1415,20.44,L
2459479.5055555557,33.64485981308411,-8.571428571428456,T1198,20.44,L
2459479.5069444445,293.33333333333337,-4.285714285714164,T1383,20.44,L
2459479.5083333333,30.566037735849058,-12.857142857142748,T1091,20.44,L
2459479.509722222,270.0,51.428571428571374,T2610,20.44,L
2459479.511111111,0.0,-29.999999999999915,T0685,20.44,L
2459479.5125,279.18367346938777,25.714285714285623,T2114,20.44,L
2459479.513888889,272.43243243243245,47.14285714285708,T2541,20.44,L
2459479.515277778,50.943396226415096,12.857142857142748,T1742,20.44,L
2459479.5166666666,46.66666666666667,4.285714285714164,T1526,20.44,L
2459479.5180555554,279.5744680851064,29.999999999999915,T2209,20.44,L
2459479.519444444,280.0,85.71428571428571,T2911,20.44,L
2459479.5208333335,305.66037735849056,-12.857142857142748,T1172,20.44,L
2459479.5222222223,3.8297872340425534,-29.999999999999915,T0686,20.44,L
2459479.523611111,280.0,34.28571428571421,T2300,20.44,L
2459479.525,18.367346938775512,-25.714285714285623,T0784,20.44,L
2459479.5263888887,279.5294117647059,38.5714285714285,T2386,20.44,L
2459479.527777778,326.9387755102041,-25.714285714285623,T0868,20.44,L
2459479.529166667,67.5,42.85714285714279,T2420,20.44,L
2459479.5305555556,72.0,59.99999999999996,T2699,20.44,L
2459479.5319444444,7.659574468085107,-29.999999999999915,T0687,20.44,L
2459479.533333333,43.73831775700935,-8.571428571428456,T1201,20.44,L
2459479.534722222,53.333333333333336,4.285714285714164,T1528,20.44,L
2459479.5361111113,22.040816326530614,-25.714285714285623,T0785,20.44,L
2459479.5375,283.7647058823529,38.5714285714285,T2387,20.44,L
2459479.538888889,76.59574468085107,64.28571428571425,T2753,20.44,L
2459479.5402777777,74.11764705882352,51.428571428571374,T2573,20.44,L
2459479.5416666665,300.0,4.285714285714164,T1602,20.44,L
2459479.543055556,11.48936170212766,-29.999999999999915,T0688,20.44,L
2459479.5444444446,303.85321100917434,0.0,T1495,20.44,L
2459479.5458333334,44.15094339622642,-12.857142857142748,T1095,20.44,L
2459479.547222222,281.4545454545455,59.99999999999996,T2731,20.44,L
2459479.548611111,315.8490566037736,-12.857142857142748,T1175,20.44,L
2459479.55,291.06382978723406,29.999999999999915,T2212,20.44,L
2459479.551388889,298.8679245283019,12.857142857142748,T1815,20.44,L
2459479.552777778,64.52830188679246,12.857142857142748,T1746,20.44,L
2459479.5541666667,287.02702702702703,47.14285714285708,T2544,20.44,L
2459479.5555555555,283.40425531914894,64.28571428571425,T2780,20.44,L
2459479.5569444443,76.23529411764706,38.5714285714285,T2338,20.44,L
2459479.558333333,352.3404255319149,-29.999999999999915,T0777,20.44,L
2459479.5597222224,306.6666666666667,4.285714285714164,T1604,20.44,L
2459479.561111111,45.0,-17.14285714285704,T0991,20.44,L
2459479.5625,313.33333333333337,-4.285714285714164,T1389,20.44,L
2459479.563888889,63.333333333333336,4.285714285714164,T1531,20.44,L
2459479.5652777776,50.943396226415096,-12.857142857142748,T1097,20.44,L
2459479.566666667,289.1803278688525,55.714285714285666,T2676,20.44,L
2459479.5680555557,322.64150943396226,-12.857142857142748,T1177,20.44,L
2459479.5694444445,84.70588235294117,51.428571428571374,T2575,20.44,L
2459479.5708333333,57.19626168224299,-8.571428571428456,T1205,20.44,L
2459479.572222222,77.14285714285714,25.714285714285623,T2059,20.44,L
2459479.573611111,301.2244897959184,25.714285714285623,T2120,20.44,L
2459479.575,80.0,85.71428571428571,T2906,20.44,L
2459479.576388889,36.734693877551024,-25.714285714285623,T0789,20.44,L
2459479.577777778,313.33333333333337,4.285714285714164,T1606,20.44,L
2459479.5791666666,300.0,34.28571428571421,T2305,20.44,L
2459479.5805555554,51.92307692307693,-17.14285714285704,T0993,20.44,L
2459479.581944444,308.0769230769231,17.14285714285704,T1922,20.44,L
2459479.5833333335,306.53465346534654,21.42857142857133,T2023,20.44,L
2459479.5847222223,300.70588235294116,38.5714285714285,T2391,20.44,L
2459479.586111111,296.4705882352941,81.42857142857142,T2901,20.44,L
2459479.5875,316.6666666666667,4.285714285714164,T1607,20.44,L
2459479.5888888887,312.4528301886793,12.857142857142748,T1819,20.44,L
2459479.590277778,78.11320754716982,12.857142857142748,T1750,20.44,L
2459479.591666667,49.9009900990099,-21.42857142857133,T0891,20.44,L
2459479.5930555556,316.2616822429907,8.571428571428456,T1714,20.44,L
2459479.5944444444,92.43243243243244,47.14285714285708,T2504,20.44,L
2459479.595833333,72.6605504587156,0.0,T1425,20.44,L
2459479.597222222,70.0,-4.285714285714164,T1316,20.44,L
2459479.5986111113,329.7196261682243,-8.571428571428456,T1286,20.44,L
2459479.6,81.50943396226415,12.857142857142748,T1751,20.44,L
2459479.601388889,308.0,34.28571428571421,T2307,20.44,L
2459479.6027777777,345.74257425742576,-21.42857142857133,T0974,20.44,L
2459479.6041666665,92.0,34.28571428571421,T2253,20.44,L
2459479.605555556,75.96330275229359,0.0,T1426,20.44,L
2459479.6069444446,73.33333333333334,-4.285714285714164,T1317,20.44,L
2459479.6083333334,91.91489361702128,29.999999999999915,T2160,20.44,L
2459479.609722222,342.6923076923077,-17.14285714285704,T1077,20.44,L
2459479.611111111,57.02970297029703,-21.42857142857133,T0893,20.44,L
2459479.6125,312.0,34.28571428571421,T2308,20.44,L
2459479.613888889,314.0425531914894,29.999999999999915,T2218,20.44,L
2459479.615277778,76.66666666666667,-4.285714285714164,T1318,20.44,L
2459479.6166666667,51.42857142857143,-25.714285714285623,T0793,20.44,L
2459479.6180555555,333.33333333333337,-4.285714285714164,T1395,20.44,L
2459479.6194444443,104.72727272727273,59.99999999999996,T2704,20.44,L
2459479.620833333,321.92307692307696,17.14285714285704,T1926,20.44,L
2459479.6222222224,320.7920792079208,21.42857142857133,T2027,20.44,L
2459479.623611111,316.0,34.28571428571421,T2309,20.44,L
2459479.625,108.0,68.57142857142854,T2802,20.44,L
2459479.626388889,100.0,34.28571428571421,T2255,20.44,L
2459479.6277777776,55.10204081632653,-25.714285714285623,T0794,20.44,L
2459479.629166667,69.23076923076923,-17.14285714285704,T0998,20.44,L
2459479.6305555557,64.15841584158416,-21.42857142857133,T0895,20.44,L
2459479.6319444445,317.6470588235294,38.5714285714285,T2395,20.44,L
2459479.6333333333,99.18367346938776,25.714285714285623,T2065,20.44,L
2459479.634722222,320.0,34.28571428571421,T2310,20.44,L
2459479.636111111,329.433962264151,12.857142857142748,T1824,20.44,L
2459479.6375,104.0,34.28571428571421,T2256,20.44,L
2459479.638888889,45.95744680851064,-29.999999999999915,T0697,20.44,L
2459479.640277778,328.84615384615387,17.14285714285704,T1928,20.44,L
2459479.6416666666,94.2056074766355,8.571428571428456,T1648,20.44,L
2459479.6430555554,349.811320754717,-12.857142857142748,T1185,20.44,L
2459479.644444444,115.2,77.14285714285712,T2870,20.44,L
2459479.6458333335,84.11214953271028,-8.571428571428456,T1213,20.44,L
2459479.6472222223,98.49056603773585,12.857142857142748,T1756,20.44,L
2459479.648611111,108.0,34.28571428571421,T2257,20.44,L
2459479.65,11.020408163265307,-25.714285714285623,T0782,20.44,L
2459479.6513888887,92.4770642201835,0.0,T1431,20.44,L
2459479.652777778,353.20754716981133,-12.857142857142748,T1186,20.44,L
2459479.654166667,106.53061224489797,25.714285714285623,T2067,20.44,L
2459479.6555555556,117.81818181818183,59.99999999999996,T2706,20.44,L
2459479.6569444444,320.72727272727275,59.99999999999996,T2737,20.44,L
2459479.658333333,339.8130841121495,8.571428571428456,T1721,20.44,L
2459479.659722222,95.77981651376147,0.0,T1432,20.44,L
2459479.6611111113,53.61702127659575,-29.999999999999915,T0699,20.44,L
2459479.6625,325.94594594594594,47.14285714285708,T2552,20.44,L
2459479.663888889,346.7889908256881,0.0,T1508,20.44,L
2459479.6652777777,328.5,42.85714285714279,T2478,20.44,L
2459479.6666666665,333.19148936170217,29.999999999999915,T2223,20.44,L
2459479.668055556,69.79591836734694,-25.714285714285623,T0798,20.44,L
2459479.6694444446,110.4950495049505,21.42857142857133,T1968,20.44,L
2459479.6708333334,96.66666666666667,-4.285714285714164,T1324,20.44,L
2459479.672222222,328.2352941176471,51.428571428571374,T2621,20.44,L
2459479.673611111,113.87755102040816,25.714285714285623,T2069,20.44,L
2459479.675,121.62162162162163,47.14285714285708,T2510,20.44,L
2459479.676388889,326.25,72.85714285714283,T2859,20.44,L
2459479.677777778,333.0,42.85714285714279,T2479,20.44,L
2459479.6791666667,114.05940594059406,21.42857142857133,T1969,20.44,L
2459479.6805555555,81.98019801980197,-21.42857142857133,T0900,20.44,L
2459479.6819444443,120.0,34.28571428571421,T2260,20.44,L
2459479.683333333,61.276595744680854,-29.999999999999915,T0701,20.44,L
2459479.6847222224,112.0754716981132,12.857142857142748,T1760,20.44,L
2459479.686111111,122.82352941176471,38.5714285714285,T2349,20.44,L
2459479.6875,130.2127659574468,64.28571428571425,T2760,20.44,L
2459479.688888889,77.14285714285714,-25.714285714285623,T0800,20.44,L
2459479.6902777776,85.54455445544555,-21.42857142857133,T0901,20.44,L
2459479.691666667,110.0,4.285714285714164,T1545,20.44,L
2459479.6930555557,124.0,34.28571428571421,T2261,20.44,L
2459479.6944444445,121.22448979591837,25.714285714285623,T2071,20.44,L
2459479.6958333333,353.2710280373832,8.571428571428456,T1725,20.44,L
2459479.697222222,114.39252336448598,8.571428571428456,T1654,20.44,L
2459479.698611111,80.81632653061224,-25.714285714285623,T0801,20.44,L
2459479.7,6.728971962616822,-8.571428571428456,T1190,20.44,L
2459479.701388889,104.29906542056075,-8.571428571428456,T1219,20.44,L
2459479.702777778,340.5405405405405,47.14285714285708,T2555,20.44,L
2459479.7041666666,121.15384615384616,17.14285714285704,T1868,20.44,L
2459479.7055555554,96.92307692307693,-17.14285714285704,T1006,20.44,L
2459479.706944444,117.75700934579439,8.571428571428456,T1655,20.44,L
2459479.7083333335,110.0,-4.285714285714164,T1328,20.44,L
2459479.7097222223,84.48979591836735,-25.714285714285623,T0802,20.44,L
2459479.711111111,356.6037735849057,12.857142857142748,T1832,20.44,L
2459479.7125,107.66355140186916,-8.571428571428456,T1220,20.44,L
2459479.7138888887,124.61538461538461,17.14285714285704,T1869,20.44,L
2459479.715277778,136.21621621621622,47.14285714285708,T2513,20.44,L
2459479.716666667,137.64705882352942,51.428571428571374,T2585,20.44,L
2459479.7180555556,113.33333333333334,-4.285714285714164,T1329,20.44,L
2459479.7194444444,120.0,4.285714285714164,T1548,20.44,L
2459479.720833333,28.514851485148515,-21.42857142857133,T0885,20.44,L
2459479.722222222,352.0,34.28571428571421,T2318,20.44,L
2459479.7236111113,128.0769230769231,17.14285714285704,T1870,20.44,L
2459479.725,134.04255319148936,29.999999999999915,T2171,20.44,L
2459479.726388889,116.66666666666667,-4.285714285714164,T1330,20.44,L
2459479.7277777777,20.37735849056604,-12.857142857142748,T1088,20.44,L
2459479.7291666665,16.822429906542055,-8.571428571428456,T1193,20.44,L
2459479.730555556,142.94117647058823,51.428571428571374,T2586,20.44,L
2459479.7319444446,99.8019801980198,-21.42857142857133,T0905,20.44,L
2459479.7333333334,122.20183486238533,0.0,T1440,20.44,L
2459479.734722222,80.42553191489363,-29.999999999999915,T0706,20.44,L
2459479.736111111,137.87234042553192,29.999999999999915,T2172,20.44,L
2459479.7375,355.7647058823529,38.5714285714285,T2404,20.44,L
2459479.738888889,135.44554455445544,21.42857142857133,T1975,20.44,L
2459479.740277778,147.54098360655738,55.714285714285666,T2652,20.44,L
2459479.7416666667,57.4468085106383,-29.999999999999915,T0700,20.44,L
2459479.7430555555,125.5045871559633,0.0,T1441,20.44,L
2459479.7444444443,144.0,38.5714285714285,T2354,20.44,L
2459479.745833333,84.25531914893618,-29.999999999999915,T0707,20.44,L
2459479.7472222224,130.0,4.285714285714164,T1551,20.44,L
2459479.748611111,139.009900990099,21.42857142857133,T1976,20.44,L
2459479.75,106.93069306930693,-21.42857142857133,T0907,20.44,L
2459479.751388889,7.128712871287129,21.42857142857133,T1939,20.44,L
2459479.7527777776,0.0,42.85714285714279,T2405,20.44,L
2459479.754166667,16.666666666666668,4.285714285714164,T1517,20.44,L
2459479.7555555557,143.26530612244898,25.714285714285623,T2077,20.44,L
2459480.3333333335,271.9148936170213,-29.999999999999915,T0756,20.44,L
2459480.3347222223,214.468085106383,29.999999999999915,T2192,20.44,L
2459480.336111111,216.73469387755102,25.714285714285623,T2097,20.44,L
2459480.3375,340.1834862385321,0.0,T1506,20.44,L
2459480.3388888887,225.42056074766356,8.571428571428456,T1687,20.44,L
2459480.340277778,356.17021276595744,29.999999999999915,T2229,20.44,L
2459480.341666667,253.06930693069307,-21.42857142857133,T0948,20.44,L
2459480.3430555556,220.990099009901,21.42857142857133,T1999,20.44,L
2459480.3444444444,230.0,4.285714285714164,T1581,20.44,L
2459480.345833333,332.8301886792453,-12.857142857142748,T1180,20.44,L
2459480.347222222,216.0,38.5714285714285,T2371,20.44,L
2459480.3486111113,0.0,85.71428571428571,T2904,20.44,L
2459480.35,349.9065420560748,8.571428571428456,T1724,20.44,L
2459480.351388889,212.45901639344262,55.714285714285666,T2663,20.44,L
2459480.3527777777,224.55445544554456,21.42857142857133,T2000,20.44,L
2459480.3541666665,11.25,72.85714285714283,T2831,20.44,L
2459480.355555556,222.12765957446808,29.999999999999915,T2194,20.44,L
2459480.3569444446,232.14953271028037,8.571428571428456,T1689,20.44,L
2459480.3583333334,4.0,34.28571428571421,T2231,20.44,L
2459480.359722222,217.05882352941177,51.428571428571374,T2600,20.44,L
2459480.361111111,306.3829787234043,-29.999999999999915,T0765,20.44,L
2459480.3625,268.16326530612247,-25.714285714285623,T0852,20.44,L
2459480.363888889,220.5,42.85714285714279,T2454,20.44,L
2459480.365277778,243.33333333333334,-4.285714285714164,T1368,20.44,L
2459480.3666666667,225.95744680851064,29.999999999999915,T2195,20.44,L
2459480.3680555555,241.10091743119267,0.0,T1476,20.44,L
2459480.3694444443,224.47058823529412,38.5714285714285,T2373,20.44,L
2459480.370833333,248.97196261682242,-8.571428571428456,T1262,20.44,L
2459480.3722222224,346.5420560747663,-8.571428571428456,T1291,20.44,L
2459480.373611111,7.659574468085107,29.999999999999915,T2138,20.44,L
2459480.375,238.87850467289718,8.571428571428456,T1691,20.44,L
2459480.376388889,225.0,42.85714285714279,T2455,20.44,L
2459480.3777777776,0.0,8.571428571428456,T1620,20.44,L
2459480.379166667,275.51020408163265,-25.714285714285623,T0854,20.44,L
2459480.3805555557,19.636363636363637,59.99999999999996,T2691,20.44,L
2459480.3819444445,222.54545454545456,59.99999999999996,T2722,20.44,L
2459480.3833333333,250.0,-4.285714285714164,T1370,20.44,L
2459480.384722222,242.2429906542056,8.571428571428456,T1692,20.44,L
2459480.386111111,11.020408163265307,25.714285714285623,T2041,20.44,L
2459480.3875,22.97872340425532,64.28571428571425,T2746,20.44,L
2459480.388888889,18.0,42.85714285714279,T2409,20.44,L
2459480.390277778,227.6470588235294,51.428571428571374,T2602,20.44,L
2459480.3916666666,270.8910891089109,-21.42857142857133,T0953,20.44,L
2459480.3930555554,15.319148936170214,29.999999999999915,T2140,20.44,L
2459480.394444444,245.60747663551402,8.571428571428456,T1693,20.44,L
2459480.3958333335,266.53846153846155,-17.14285714285704,T1055,20.44,L
2459480.3972222223,244.52830188679246,12.857142857142748,T1799,20.44,L
2459480.398611111,294.8936170212766,-29.999999999999915,T0762,20.44,L
2459480.4,0.0,-4.285714285714164,T1295,20.44,L
2459480.4013888887,342.1782178217822,-21.42857142857133,T0973,20.44,L
2459480.402777778,282.8571428571429,-25.714285714285623,T0856,20.44,L
2459480.404166667,248.97196261682242,8.571428571428456,T1694,20.44,L
2459480.4055555556,26.470588235294116,51.428571428571374,T2564,20.44,L
2459480.4069444444,240.0,85.71428571428571,T2910,20.44,L
2459480.408333333,262.4299065420561,-8.571428571428456,T1266,20.44,L
2459480.409722222,17.821782178217823,21.42857142857133,T1942,20.44,L
2459480.4111111113,278.019801980198,-21.42857142857133,T0955,20.44,L
2459480.4125,10.0,4.285714285714164,T1515,20.44,L
2459480.413888889,257.6146788990826,0.0,T1481,20.44,L
2459480.4152777777,13.457943925233645,8.571428571428456,T1624,20.44,L
2459480.4166666665,22.040816326530614,25.714285714285623,T2044,20.44,L
2459480.418055556,241.41176470588235,38.5714285714285,T2377,20.44,L
2459480.4194444446,245.10638297872342,29.999999999999915,T2200,20.44,L
2459480.4208333334,263.33333333333337,-4.285714285714164,T1374,20.44,L
2459480.422222222,36.0,68.57142857142854,T2794,20.44,L
2459480.423611111,20.76923076923077,17.14285714285704,T1839,20.44,L
2459480.425,29.647058823529413,38.5714285714285,T2327,20.44,L
2459480.426388889,269.1588785046729,-8.571428571428456,T1268,20.44,L
2459480.427777778,20.37735849056604,12.857142857142748,T1733,20.44,L
2459480.4291666667,13.211009174311927,0.0,T1407,20.44,L
2459480.4305555555,285.1485148514852,-21.42857142857133,T0957,20.44,L
2459480.4319444443,248.0,34.28571428571421,T2292,20.44,L
